Celta Vigo;Espanyol;1--0;38;Liga;2012_2013
FC Séville;Valence;4--3;38;Liga;2012_2013
Grenade;Getafe;2--0;38;Liga;2012_2013
La Corogne;Real Sociedad;0--1;38;Liga;2012_2013
Levante;Betis;1--1;38;Liga;2012_2013
Mallorca;Valladolid;4--2;38;Liga;2012_2013
Vallecano;Ath. Bilbao;2--2;38;Liga;2012_2013
Zaragosse;Atl. Madrid;1--3;38;Liga;2012_2013
Barcelone;Malaga;4--1;38;Liga;2012_2013
Real Madrid;Osasuna;4--2;38;Liga;2012_2013
Ath. Bilbao;Levante;0--1;37;Liga;2012_2013
Atl. Madrid;Mallorca;0--0;37;Liga;2012_2013
Betis;Zaragosse;4--0;37;Liga;2012_2013
Espanyol;Barcelone;0--2;37;Liga;2012_2013
Getafe;Vallecano;1--2;37;Liga;2012_2013
Malaga;La Corogne;3--1;37;Liga;2012_2013
Osasuna;FC Séville;2--1;37;Liga;2012_2013
Real Sociedad;Real Madrid;3--3;37;Liga;2012_2013
Valence;Grenade;1--0;37;Liga;2012_2013
Valladolid;Celta Vigo;0--2;37;Liga;2012_2013
Mallorca;Betis;1--0;36;Liga;2012_2013
Barcelone;Valladolid;2--1;36;Liga;2012_2013
Zaragosse;Ath. Bilbao;1--2;36;Liga;2012_2013
Real Madrid;Malaga;6--2;36;Liga;2012_2013
Celta Vigo;Atl. Madrid;1--3;36;Liga;2012_2013
La Corogne;Espanyol;2--0;36;Liga;2012_2013
Levante;Vallecano;2--3;36;Liga;2012_2013
FC Séville;Real Sociedad;1--2;36;Liga;2012_2013
Grenade;Osasuna;3--0;36;Liga;2012_2013
Getafe;Valence;0--1;36;Liga;2012_2013
Real Sociedad;Grenade;2--2;35;Liga;2012_2013
Malaga;FC Séville;0--0;35;Liga;2012_2013
Atl. Madrid;Barcelone;1--2;35;Liga;2012_2013
Betis;Celta Vigo;1--0;35;Liga;2012_2013
Vallecano;Valence;0--4;35;Liga;2012_2013
Espanyol;Real Madrid;1--1;35;Liga;2012_2013
Osasuna;Getafe;1--0;35;Liga;2012_2013
Valladolid;La Corogne;1--0;35;Liga;2012_2013
Ath. Bilbao;Mallorca;2--1;35;Liga;2012_2013
Levante;Zaragosse;0--0;35;Liga;2012_2013
Getafe;Real Sociedad;2--1;34;Liga;2012_2013
Barcelone;Betis;4--2;34;Liga;2012_2013
FC Séville;Espanyol;3--0;34;Liga;2012_2013
Zaragosse;Vallecano;3--0;34;Liga;2012_2013
Mallorca;Levante;1--1;34;Liga;2012_2013
La Corogne;Atl. Madrid;0--0;34;Liga;2012_2013
Real Madrid;Valladolid;4--3;34;Liga;2012_2013
Grenade;Malaga;1--0;34;Liga;2012_2013
Valence;Osasuna;4--0;34;Liga;2012_2013
Celta Vigo;Ath. Bilbao;1--1;34;Liga;2012_2013
Betis;La Corogne;1--1;33;Liga;2012_2013
Real Sociedad;Valence;4--2;33;Liga;2012_2013
Valladolid;FC Séville;1--1;33;Liga;2012_2013
Malaga;Getafe;2--1;33;Liga;2012_2013
Espanyol;Grenade;0--1;33;Liga;2012_2013
Zaragosse;Mallorca;3--2;33;Liga;2012_2013
Atl. Madrid;Real Madrid;1--2;33;Liga;2012_2013
Ath. Bilbao;Barcelone;2--2;33;Liga;2012_2013
Levante;Celta Vigo;0--1;33;Liga;2012_2013
Vallecano;Osasuna;2--2;33;Liga;2012_2013
Celta Vigo;Zaragosse;2--1;32;Liga;2012_2013
FC Séville;Atl. Madrid;0--1;32;Liga;2012_2013
Osasuna;Real Sociedad;0--0;32;Liga;2012_2013
La Corogne;Ath. Bilbao;1--1;32;Liga;2012_2013
Getafe;Espanyol;0--2;32;Liga;2012_2013
Valence;Malaga;5--1;32;Liga;2012_2013
Barcelone;Levante;1--0;32;Liga;2012_2013
Real Madrid;Betis;3--1;32;Liga;2012_2013
Grenade;Valladolid;1--1;32;Liga;2012_2013
Mallorca;Vallecano;1--1;32;Liga;2012_2013
