Real Madrid;Getafe;7--3;38;Liga;2014_2015
Almeria;Valence;2--3;38;Liga;2014_2015
Ath. Bilbao;Villarreal;4--0;38;Liga;2014_2015
Barcelone;La Corogne;2--2;38;Liga;2014_2015
Celta Vigo;Espanyol;3--2;38;Liga;2014_2015
Eibar;Cordoba;3--0;38;Liga;2014_2015
Grenade;Atl. Madrid;0--0;38;Liga;2014_2015
Malaga;FC Séville;2--3;38;Liga;2014_2015
Vallecano;Real Sociedad;2--4;38;Liga;2014_2015
Levante;Elche;0--0;38;Liga;2014_2015
Atl. Madrid;Barcelone;0--1;37;Liga;2014_2015
Cordoba;Vallecano;1--2;37;Liga;2014_2015
Elche;Ath. Bilbao;2--3;37;Liga;2014_2015
Espanyol;Real Madrid;1--4;37;Liga;2014_2015
FC Séville;Almeria;2--1;37;Liga;2014_2015
Getafe;Eibar;1--1;37;Liga;2014_2015
La Corogne;Levante;2--0;37;Liga;2014_2015
Real Sociedad;Grenade;0--3;37;Liga;2014_2015
Valence;Celta Vigo;1--1;37;Liga;2014_2015
Villarreal;Malaga;2--1;37;Liga;2014_2015
Vallecano;Getafe;2--0;36;Liga;2014_2015
Celta Vigo;FC Séville;1--1;36;Liga;2014_2015
Almeria;Malaga;1--2;36;Liga;2014_2015
Villarreal;Elche;1--0;36;Liga;2014_2015
Levante;Atl. Madrid;2--2;36;Liga;2014_2015
Ath. Bilbao;La Corogne;1--1;36;Liga;2014_2015
Real Madrid;Valence;2--2;36;Liga;2014_2015
Barcelone;Real Sociedad;2--0;36;Liga;2014_2015
Grenade;Cordoba;2--0;36;Liga;2014_2015
Eibar;Espanyol;0--2;36;Liga;2014_2015
Almeria;Celta Vigo;2--2;35;Liga;2014_2015
Malaga;Elche;1--2;35;Liga;2014_2015
Valence;Eibar;3--1;35;Liga;2014_2015
Getafe;Grenade;1--2;35;Liga;2014_2015
Espanyol;Vallecano;1--1;35;Liga;2014_2015
La Corogne;Villarreal;1--1;35;Liga;2014_2015
FC Séville;Real Madrid;2--3;35;Liga;2014_2015
Atl. Madrid;Ath. Bilbao;0--0;35;Liga;2014_2015
Cordoba;Barcelone;0--8;35;Liga;2014_2015
Real Sociedad;Levante;3--0;35;Liga;2014_2015
Grenade;Espanyol;1--2;34;Liga;2014_2015
Vallecano;Valence;1--1;34;Liga;2014_2015
Elche;La Corogne;4--0;34;Liga;2014_2015
Villarreal;Atl. Madrid;0--1;34;Liga;2014_2015
Celta Vigo;Malaga;1--0;34;Liga;2014_2015
Eibar;FC Séville;1--3;34;Liga;2014_2015
Real Madrid;Almeria;3--0;34;Liga;2014_2015
Ath. Bilbao;Real Sociedad;1--1;34;Liga;2014_2015
Levante;Cordoba;1--0;34;Liga;2014_2015
Barcelone;Getafe;6--0;34;Liga;2014_2015
Valence;Grenade;4--0;33;Liga;2014_2015
Celta Vigo;Real Madrid;2--4;33;Liga;2014_2015
FC Séville;Vallecano;2--0;33;Liga;2014_2015
Almeria;Eibar;2--0;33;Liga;2014_2015
Malaga;La Corogne;1--1;33;Liga;2014_2015
Real Sociedad;Villarreal;0--0;33;Liga;2014_2015
Getafe;Levante;0--1;33;Liga;2014_2015
Atl. Madrid;Elche;3--0;33;Liga;2014_2015
Espanyol;Barcelone;0--2;33;Liga;2014_2015
Cordoba;Ath. Bilbao;0--1;33;Liga;2014_2015
Elche;Real Sociedad;1--0;32;Liga;2014_2015
Eibar;Celta Vigo;0--1;32;Liga;2014_2015
Villarreal;Cordoba;0--0;32;Liga;2014_2015
Grenade;FC Séville;1--1;32;Liga;2014_2015
Vallecano;Almeria;2--0;32;Liga;2014_2015
Ath. Bilbao;Getafe;4--0;32;Liga;2014_2015
Real Madrid;Malaga;3--1;32;Liga;2014_2015
La Corogne;Atl. Madrid;1--2;32;Liga;2014_2015
Barcelone;Valence;2--0;32;Liga;2014_2015
Levante;Espanyol;2--2;32;Liga;2014_2015
Valence;Levante;3--0;31;Liga;2014_2015
