Bordeaux;Montpellier;2--1;38;Ligue1;2014_2015
Caen;EvianTG;3--2;38;Ligue1;2014_2015
Lens;Nantes;1--0;38;Ligue1;2014_2015
Lorient;Monaco;0--1;38;Ligue1;2014_2015
Marseille;Bastia;3--0;38;Ligue1;2014_2015
Metz;Lille;1--4;38;Ligue1;2014_2015
PSG;Reims;3--2;38;Ligue1;2014_2015
Rennes;Lyon;0--1;38;Ligue1;2014_2015
Saint-Etienne;Guingamp;2--1;38;Ligue1;2014_2015
Toulouse;Nice;2--3;38;Ligue1;2014_2015
Bastia;Caen;1--1;37;Ligue1;2014_2015
EvianTG;Saint-Etienne;1--2;37;Ligue1;2014_2015
Guingamp;Toulouse;2--1;37;Ligue1;2014_2015
Lille;Marseille;0--4;37;Ligue1;2014_2015
Lyon;Bordeaux;1--1;37;Ligue1;2014_2015
Monaco;Metz;2--0;37;Ligue1;2014_2015
Montpellier;PSG;1--2;37;Ligue1;2014_2015
Nantes;Lorient;1--1;37;Ligue1;2014_2015
Nice;Lens;2--1;37;Ligue1;2014_2015
Reims;Rennes;1--0;37;Ligue1;2014_2015
Marseille;Monaco;2--1;36;Ligue1;2014_2015
Saint-Etienne;Nice;5--0;36;Ligue1;2014_2015
Lens;Montpellier;0--1;36;Ligue1;2014_2015
Bordeaux;Nantes;2--1;36;Ligue1;2014_2015
EvianTG;Reims;2--3;36;Ligue1;2014_2015
Metz;Lorient;0--4;36;Ligue1;2014_2015
Rennes;Bastia;0--1;36;Ligue1;2014_2015
Toulouse;Lille;3--2;36;Ligue1;2014_2015
Caen;Lyon;3--0;36;Ligue1;2014_2015
PSG;Guingamp;6--0;36;Ligue1;2014_2015
Nantes;PSG;0--2;35;Ligue1;2014_2015
Monaco;Toulouse;4--1;35;Ligue1;2014_2015
Lille;Lens;3--1;35;Ligue1;2014_2015
Bastia;Saint-Etienne;1--0;35;Ligue1;2014_2015
Guingamp;Reims;2--0;35;Ligue1;2014_2015
Lorient;Bordeaux;0--0;35;Ligue1;2014_2015
Montpellier;Rennes;0--0;35;Ligue1;2014_2015
Nice;Caen;1--1;35;Ligue1;2014_2015
Lyon;EvianTG;2--0;35;Ligue1;2014_2015
Metz;Marseille;0--2;35;Ligue1;2014_2015
Reims;Lyon;2--4;34;Ligue1;2014_2015
Lens;Monaco;0--3;34;Ligue1;2014_2015
Saint-Etienne;Montpellier;1--0;34;Ligue1;2014_2015
Bordeaux;Metz;1--1;34;Ligue1;2014_2015
Caen;Guingamp;0--2;34;Ligue1;2014_2015
EvianTG;Bastia;1--2;34;Ligue1;2014_2015
Rennes;Nice;2--1;34;Ligue1;2014_2015
Toulouse;Nantes;1--1;34;Ligue1;2014_2015
PSG;Lille;6--1;34;Ligue1;2014_2015
Marseille;Lorient;3--5;34;Ligue1;2014_2015
Lyon;Saint-Etienne;2--2;33;Ligue1;2014_2015
Montpellier;Caen;1--0;33;Ligue1;2014_2015
Lille;Bordeaux;2--0;33;Ligue1;2014_2015
Bastia;Reims;1--2;33;Ligue1;2014_2015
Guingamp;EvianTG;1--1;33;Ligue1;2014_2015
