Augsburg;Furth;3--1;34;Bundesliga;2012_2013
Dortmund;Hoffenheim;1--2;34;Bundesliga;2012_2013
Frankfurt;Wolfsburg;2--2;34;Bundesliga;2012_2013
Freiburg;Schalke 04;1--2;34;Bundesliga;2012_2013
Hamburger SV;Leverkusen;0--1;34;Bundesliga;2012_2013
Hannover;Dusseldorf;3--0;34;Bundesliga;2012_2013
Monchengladbach;Bayern;3--4;34;Bundesliga;2012_2013
Nurnberg;Bremen;3--2;34;Bundesliga;2012_2013
Stuttgart;Mainz;2--2;34;Bundesliga;2012_2013
Bayern;Augsburg;3--0;33;Bundesliga;2012_2013
Bremen;Frankfurt;1--1;33;Bundesliga;2012_2013
Dusseldorf;Nurnberg;1--2;33;Bundesliga;2012_2013
Furth;Freiburg;1--2;33;Bundesliga;2012_2013
Hoffenheim;Hamburger SV;1--4;33;Bundesliga;2012_2013
Leverkusen;Hannover;3--1;33;Bundesliga;2012_2013
Mainz;Monchengladbach;2--4;33;Bundesliga;2012_2013
Schalke 04;Stuttgart;1--2;33;Bundesliga;2012_2013
Wolfsburg;Dortmund;3--3;33;Bundesliga;2012_2013
Hamburger SV;Wolfsburg;1--1;32;Bundesliga;2012_2013
Freiburg;Augsburg;2--0;32;Bundesliga;2012_2013
Dortmund;Bayern;1--1;32;Bundesliga;2012_2013
Bremen;Hoffenheim;2--2;32;Bundesliga;2012_2013
Frankfurt;Dusseldorf;3--1;32;Bundesliga;2012_2013
Hannover;Mainz;2--2;32;Bundesliga;2012_2013
Nurnberg;Leverkusen;0--2;32;Bundesliga;2012_2013
Stuttgart;Furth;0--2;32;Bundesliga;2012_2013
Monchengladbach;Schalke 04;0--1;32;Bundesliga;2012_2013
Schalke 04;Hamburger SV;4--1;31;Bundesliga;2012_2013
Mainz;Frankfurt;0--0;31;Bundesliga;2012_2013
Dusseldorf;Dortmund;1--2;31;Bundesliga;2012_2013
Augsburg;Stuttgart;3--0;31;Bundesliga;2012_2013
Bayern;Freiburg;1--0;31;Bundesliga;2012_2013
Hoffenheim;Nurnberg;2--1;31;Bundesliga;2012_2013
Leverkusen;Bremen;1--0;31;Bundesliga;2012_2013
Wolfsburg;Monchengladbach;3--1;31;Bundesliga;2012_2013
Furth;Hannover;2--3;31;Bundesliga;2012_2013
Nurnberg;Furth;0--1;30;Bundesliga;2012_2013
Stuttgart;Freiburg;2--1;30;Bundesliga;2012_2013
Bremen;Wolfsburg;0--3;30;Bundesliga;2012_2013
Dortmund;Mainz;2--0;30;Bundesliga;2012_2013
Frankfurt;Schalke 04;1--0;30;Bundesliga;2012_2013
Hamburger SV;Dusseldorf;2--1;30;Bundesliga;2012_2013
Hannover;Bayern;1--6;30;Bundesliga;2012_2013
Leverkusen;Hoffenheim;5--0;30;Bundesliga;2012_2013
Monchengladbach;Augsburg;1--0;30;Bundesliga;2012_2013
Augsburg;Frankfurt;2--0;29;Bundesliga;2012_2013
Stuttgart;Monchengladbach;2--0;29;Bundesliga;2012_2013
Schalke 04;Leverkusen;2--2;29;Bundesliga;2012_2013
Bayern;Nurnberg;4--0;29;Bundesliga;2012_2013
Dusseldorf;Bremen;2--2;29;Bundesliga;2012_2013
Furth;Dortmund;1--6;29;Bundesliga;2012_2013
Mainz;Hamburger SV;1--2;29;Bundesliga;2012_2013
Wolfsburg;Hoffenheim;2--2;29;Bundesliga;2012_2013
Freiburg;Hannover;3--1;29;Bundesliga;2012_2013
Hannover;Stuttgart;0--0;28;Bundesliga;2012_2013
