Auxerre;Montpellier;1--2;38;Ligue1;2011_2012
EvianTG;Brest;0--1;38;Ligue1;2011_2012
Lille;Nancy;4--1;38;Ligue1;2011_2012
Lorient;PSG;1--2;38;Ligue1;2011_2012
Lyon;Nice;3--4;38;Ligue1;2011_2012
Rennes;Dijon;5--0;38;Ligue1;2011_2012
Saint-Etienne;Bordeaux;2--3;38;Ligue1;2011_2012
Sochaux;Marseille;1--0;38;Ligue1;2011_2012
Toulouse;ACAjaccio;0--2;38;Ligue1;2011_2012
Valenciennes;Caen;3--1;38;Ligue1;2011_2012
ACAjaccio;Lyon;1--1;37;Ligue1;2011_2012
Bordeaux;Lorient;1--0;37;Ligue1;2011_2012
Brest;Valenciennes;1--0;37;Ligue1;2011_2012
Caen;Sochaux;1--3;37;Ligue1;2011_2012
Dijon;Toulouse;1--1;37;Ligue1;2011_2012
Marseille;Auxerre;3--0;37;Ligue1;2011_2012
Montpellier;Lille;1--0;37;Ligue1;2011_2012
Nancy;Saint-Etienne;3--2;37;Ligue1;2011_2012
Nice;EvianTG;1--1;37;Ligue1;2011_2012
PSG;Rennes;3--0;37;Ligue1;2011_2012
Rennes;Montpellier;0--2;36;Ligue1;2011_2012
Auxerre;Bordeaux;2--4;36;Ligue1;2011_2012
Lille;Caen;3--0;36;Ligue1;2011_2012
Lorient;Dijon;0--0;36;Ligue1;2011_2012
Saint-Etienne;Marseille;0--0;36;Ligue1;2011_2012
Sochaux;Nancy;1--0;36;Ligue1;2011_2012
Toulouse;Nice;0--0;36;Ligue1;2011_2012
Valenciennes;PSG;3--4;36;Ligue1;2011_2012
EvianTG;ACAjaccio;2--1;36;Ligue1;2011_2012
Lyon;Brest;1--1;36;Ligue1;2011_2012
Dijon;Auxerre;0--2;35;Ligue1;2011_2012
PSG;Saint-Etienne;2--0;35;Ligue1;2011_2012
ACAjaccio;Sochaux;2--1;35;Ligue1;2011_2012
Bordeaux;Rennes;2--0;35;Ligue1;2011_2012
Brest;Toulouse;0--0;35;Ligue1;2011_2012
Caen;Lorient;1--0;35;Ligue1;2011_2012
Lyon;Valenciennes;4--1;35;Ligue1;2011_2012
Marseille;Nancy;1--0;35;Ligue1;2011_2012
Nice;Lille;0--1;35;Ligue1;2011_2012
Montpellier;EvianTG;2--2;35;Ligue1;2011_2012
Lille;PSG;2--1;34;Ligue1;2011_2012
Auxerre;Brest;4--0;34;Ligue1;2011_2012
EvianTG;Lyon;1--3;34;Ligue1;2011_2012
Nancy;Caen;1--1;34;Ligue1;2011_2012
Rennes;ACAjaccio;3--1;34;Ligue1;2011_2012
Saint-Etienne;Dijon;1--0;34;Ligue1;2011_2012
Sochaux;Bordeaux;0--3;34;Ligue1;2011_2012
Valenciennes;Nice;2--0;34;Ligue1;2011_2012
Lorient;Marseille;2--1;34;Ligue1;2011_2012
Toulouse;Montpellier;0--1;34;Ligue1;2011_2012
Lyon;Lorient;3--2;33;Ligue1;2011_2012
ACAjaccio;Nancy;0--0;33;Ligue1;2011_2012
