ACAjaccio;Nice;0--2;38;Ligue1;2012_2013
Bastia;Sochaux;0--0;38;Ligue1;2012_2013
Bordeaux;EvianTG;2--1;38;Ligue1;2012_2013
Brest;Nancy;1--2;38;Ligue1;2012_2013
Lille;Saint-Etienne;1--1;38;Ligue1;2012_2013
Lorient;PSG;1--3;38;Ligue1;2012_2013
Lyon;Rennes;2--0;38;Ligue1;2012_2013
Marseille;Reims;0--0;38;Ligue1;2012_2013
Toulouse;Montpellier;2--0;38;Ligue1;2012_2013
Valenciennes;Troyes;2--1;38;Ligue1;2012_2013
Nice;Lyon;1--1;37;Ligue1;2012_2013
EvianTG;Valenciennes;2--0;37;Ligue1;2012_2013
Montpellier;Lille;0--0;37;Ligue1;2012_2013
Nancy;Bastia;1--2;37;Ligue1;2012_2013
PSG;Brest;3--1;37;Ligue1;2012_2013
Reims;Lorient;1--0;37;Ligue1;2012_2013
Rennes;ACAjaccio;1--1;37;Ligue1;2012_2013
Saint-Etienne;Marseille;2--0;37;Ligue1;2012_2013
Sochaux;Toulouse;1--2;37;Ligue1;2012_2013
Troyes;Bordeaux;1--0;37;Ligue1;2012_2013
Lyon;PSG;0--1;36;Ligue1;2012_2013
EvianTG;Nice;4--0;36;Ligue1;2012_2013
Lorient;Saint-Etienne;3--1;36;Ligue1;2012_2013
ACAjaccio;Troyes;0--1;36;Ligue1;2012_2013
Bastia;Montpellier;3--1;36;Ligue1;2012_2013
Bordeaux;Nancy;3--2;36;Ligue1;2012_2013
Brest;Sochaux;0--2;36;Ligue1;2012_2013
Valenciennes;Rennes;4--1;36;Ligue1;2012_2013
Marseille;Toulouse;2--1;36;Ligue1;2012_2013
Lille;Reims;3--0;36;Ligue1;2012_2013
PSG;Valenciennes;1--1;35;Ligue1;2012_2013
Nancy;Lyon;0--3;35;Ligue1;2012_2013
Rennes;Nice;0--3;35;Ligue1;2012_2013
Montpellier;Brest;2--1;35;Ligue1;2012_2013
Reims;ACAjaccio;1--1;35;Ligue1;2012_2013
Sochaux;Lorient;1--0;35;Ligue1;2012_2013
Toulouse;Lille;4--2;35;Ligue1;2012_2013
Troyes;EvianTG;1--0;35;Ligue1;2012_2013
Marseille;Bastia;2--1;35;Ligue1;2012_2013
Saint-Etienne;Bordeaux;0--0;35;Ligue1;2012_2013
EvianTG;PSG;0--1;34;Ligue1;2012_2013
Nice;Troyes;3--1;34;Ligue1;2012_2013
Lyon;Saint-Etienne;1--1;34;Ligue1;2012_2013
ACAjaccio;Montpellier;2--1;34;Ligue1;2012_2013
Bastia;Toulouse;0--0;34;Ligue1;2012_2013
Bordeaux;Reims;0--0;34;Ligue1;2012_2013
Brest;Rennes;0--2;34;Ligue1;2012_2013
Valenciennes;Nancy;0--0;34;Ligue1;2012_2013
Lorient;Marseille;0--1;34;Ligue1;2012_2013
Lille;Sochaux;3--3;34;Ligue1;2012_2013
Rennes;Troyes;1--2;33;Ligue1;2012_2013
Saint-Etienne;ACAjaccio;4--2;33;Ligue1;2012_2013
PSG;Nice;3--0;33;Ligue1;2012_2013
Nancy;EvianTG;3--1;33;Ligue1;2012_2013
Reims;Valenciennes;0--1;33;Ligue1;2012_2013
Sochaux;Bordeaux;2--2;33;Ligue1;2012_2013
Toulouse;Lorient;0--1;33;Ligue1;2012_2013
Bastia;Lille;1--2;33;Ligue1;2012_2013
