Bastia;Nantes;0--0;38;Ligue1;2013_2014
Lorient;Lille;1--4;38;Ligue1;2013_2014
Marseille;Guingamp;1--0;38;Ligue1;2013_2014
Monaco;Bordeaux;1--1;38;Ligue1;2013_2014
Nice;Lyon;0--1;38;Ligue1;2013_2014
PSG;Montpellier;4--0;38;Ligue1;2013_2014
Reims;Rennes;1--3;38;Ligue1;2013_2014
Saint-Etienne;ACAjaccio;3--1;38;Ligue1;2013_2014
Sochaux;EvianTG;0--3;38;Ligue1;2013_2014
Toulouse;Valenciennes;3--1;38;Ligue1;2013_2014
ACAjaccio;Reims;2--1;37;Ligue1;2013_2014
Bordeaux;Marseille;1--1;37;Ligue1;2013_2014
EvianTG;Nice;2--0;37;Ligue1;2013_2014
Guingamp;Toulouse;2--0;37;Ligue1;2013_2014
Lille;PSG;1--3;37;Ligue1;2013_2014
Lyon;Lorient;0--1;37;Ligue1;2013_2014
Montpellier;Bastia;0--2;37;Ligue1;2013_2014
Nantes;Saint-Etienne;1--3;37;Ligue1;2013_2014
Rennes;Sochaux;1--2;37;Ligue1;2013_2014
Valenciennes;Monaco;1--2;37;Ligue1;2013_2014
PSG;Rennes;1--2;36;Ligue1;2013_2014
Monaco;Guingamp;1--1;36;Ligue1;2013_2014
Marseille;Lyon;4--2;36;Ligue1;2013_2014
Lorient;ACAjaccio;1--0;36;Ligue1;2013_2014
Reims;EvianTG;1--0;36;Ligue1;2013_2014
Sochaux;Nice;2--0;36;Ligue1;2013_2014
Toulouse;Nantes;1--1;36;Ligue1;2013_2014
Valenciennes;Bordeaux;0--1;36;Ligue1;2013_2014
Saint-Etienne;Montpellier;2--0;36;Ligue1;2013_2014
Bastia;Lille;1--1;36;Ligue1;2013_2014
Lille;Bordeaux;2--1;35;Ligue1;2013_2014
Lyon;Bastia;4--1;35;Ligue1;2013_2014
Sochaux;PSG;1--1;35;Ligue1;2013_2014
EvianTG;Saint-Etienne;1--2;35;Ligue1;2013_2014
Guingamp;Valenciennes;1--0;35;Ligue1;2013_2014
Montpellier;Toulouse;2--1;35;Ligue1;2013_2014
Nice;Reims;1--0;35;Ligue1;2013_2014
Rennes;Lorient;1--1;35;Ligue1;2013_2014
ACAjaccio;Monaco;1--4;35;Ligue1;2013_2014
Nantes;Marseille;1--1;35;Ligue1;2013_2014
PSG;EvianTG;1--0;34;Ligue1;2013_2014
Toulouse;Lyon;0--0;34;Ligue1;2013_2014
Marseille;Lille;0--0;34;Ligue1;2013_2014
Bastia;ACAjaccio;2--1;34;Ligue1;2013_2014
Bordeaux;Guingamp;5--1;34;Ligue1;2013_2014
Lorient;Montpellier;4--4;34;Ligue1;2013_2014
Reims;Sochaux;0--1;34;Ligue1;2013_2014
Valenciennes;Nantes;2--6;34;Ligue1;2013_2014
Monaco;Nice;1--0;34;Ligue1;2013_2014
Saint-Etienne;Rennes;0--0;34;Ligue1;2013_2014
Lyon;PSG;1--0;33;Ligue1;2013_2014
Reims;Saint-Etienne;2--2;33;Ligue1;2013_2014
Nantes;Guingamp;1--0;33;Ligue1;2013_2014
ACAjaccio;Bordeaux;1--1;33;Ligue1;2013_2014
EvianTG;Bastia;2--1;33;Ligue1;2013_2014
Nice;Lorient;1--2;33;Ligue1;2013_2014
Rennes;Monaco;0--1;33;Ligue1;2013_2014
Sochaux;Toulouse;2--0;33;Ligue1;2013_2014
Lille;Valenciennes;1--0;33;Ligue1;2013_2014
Montpellier;Marseille;2--3;33;Ligue1;2013_2014
Monaco;Nantes;3--1;32;Ligue1;2013_2014
Valenciennes;Lyon;1--2;32;Ligue1;2013_2014
Saint-Etienne;Nice;1--1;32;Ligue1;2013_2014
Bastia;Sochaux;2--2;32;Ligue1;2013_2014
Bordeaux;Rennes;2--2;32;Ligue1;2013_2014
Guingamp;Montpellier;1--2;32;Ligue1;2013_2014
Lorient;EvianTG;1--1;32;Ligue1;2013_2014
Toulouse;Lille;1--2;32;Ligue1;2013_2014
PSG;Reims;3--0;32;Ligue1;2013_2014
Marseille;ACAjaccio;3--1;32;Ligue1;2013_2014
Lyon;Saint-Etienne;1--2;31;Ligue1;2013_2014
Lille;Guingamp;1--0;31;Ligue1;2013_2014
Rennes;Bastia;3--0;31;Ligue1;2013_2014
ACAjaccio;Toulouse;2--2;31;Ligue1;2013_2014
EvianTG;Monaco;1--0;31;Ligue1;2013_2014
Montpellier;Valenciennes;0--0;31;Ligue1;2013_2014
Nantes;Bordeaux;0--0;31;Ligue1;2013_2014
Reims;Lorient;1--1;31;Ligue1;2013_2014
Sochaux;Marseille;1--1;31;Ligue1;2013_2014
Nice;PSG;0--1;31;Ligue1;2013_2014
Monaco;Lille;1--1;30;Ligue1;2013_2014
Guingamp;Lyon;0--1;30;Ligue1;2013_2014
Saint-Etienne;Sochaux;3--1;30;Ligue1;2013_2014
Bastia;Reims;2--0;30;Ligue1;2013_2014
Bordeaux;Nice;1--1;30;Ligue1;2013_2014
Nantes;Montpellier;2--1;30;Ligue1;2013_2014
Toulouse;EvianTG;1--1;30;Ligue1;2013_2014
Valenciennes;ACAjaccio;2--3;30;Ligue1;2013_2014
Marseille;Rennes;0--1;30;Ligue1;2013_2014
Lorient;PSG;0--1;30;Ligue1;2013_2014
PSG;Saint-Etienne;2--0;29;Ligue1;2013_2014
Lyon;Monaco;2--3;29;Ligue1;2013_2014
Montpellier;Bordeaux;1--1;29;Ligue1;2013_2014
ACAjaccio;Guingamp;1--2;29;Ligue1;2013_2014
EvianTG;Valenciennes;0--1;29;Ligue1;2013_2014
Nice;Bastia;2--0;29;Ligue1;2013_2014
Rennes;Toulouse;2--3;29;Ligue1;2013_2014
Sochaux;Lorient;2--0;29;Ligue1;2013_2014
Lille;Nantes;0--0;29;Ligue1;2013_2014
Reims;Marseille;1--1;29;Ligue1;2013_2014
Bordeaux;Lyon;1--2;28;Ligue1;2013_2014
Lorient;Saint-Etienne;1--0;28;Ligue1;2013_2014
Lille;Montpellier;2--0;28;Ligue1;2013_2014
Guingamp;EvianTG;0--1;28;Ligue1;2013_2014
Monaco;Sochaux;2--1;28;Ligue1;2013_2014
Nantes;ACAjaccio;2--2;28;Ligue1;2013_2014
Toulouse;Reims;3--2;28;Ligue1;2013_2014
Valenciennes;Rennes;2--1;28;Ligue1;2013_2014
Bastia;PSG;0--3;28;Ligue1;2013_2014
Marseille;Nice;0--1;28;Ligue1;2013_2014
PSG;Marseille;2--0;27;Ligue1;2013_2014
Lyon;Montpellier;0--0;27;Ligue1;2013_2014
ACAjaccio;Lille;2--3;27;Ligue1;2013_2014
Lorient;Bastia;1--1;27;Ligue1;2013_2014
Nice;Toulouse;0--2;27;Ligue1;2013_2014
Reims;Valenciennes;3--1;27;Ligue1;2013_2014
Rennes;Guingamp;0--2;27;Ligue1;2013_2014
Sochaux;Bordeaux;2--0;27;Ligue1;2013_2014
Saint-Etienne;Monaco;2--0;27;Ligue1;2013_2014
EvianTG;Nantes;2--0;27;Ligue1;2013_2014
Lille;Lyon;0--0;26;Ligue1;2013_2014
Nantes;Rennes;0--3;26;Ligue1;2013_2014
Toulouse;PSG;2--4;26;Ligue1;2013_2014
Bastia;Saint-Etienne;0--2;26;Ligue1;2013_2014
Bordeaux;EvianTG;2--1;26;Ligue1;2013_2014
Guingamp;Nice;1--0;26;Ligue1;2013_2014
Montpellier;ACAjaccio;2--0;26;Ligue1;2013_2014
Valenciennes;Sochaux;2--2;26;Ligue1;2013_2014
Marseille;Lorient;1--0;26;Ligue1;2013_2014
Monaco;Reims;3--2;26;Ligue1;2013_2014
Saint-Etienne;Marseille;1--1;25;Ligue1;2013_2014
EvianTG;Lille;2--2;25;Ligue1;2013_2014
Lyon;ACAjaccio;3--1;25;Ligue1;2013_2014
Lorient;Toulouse;1--3;25;Ligue1;2013_2014
Nice;Nantes;0--0;25;Ligue1;2013_2014
Reims;Bordeaux;1--0;25;Ligue1;2013_2014
Rennes;Montpellier;2--2;25;Ligue1;2013_2014
Sochaux;Guingamp;1--0;25;Ligue1;2013_2014
Bastia;Monaco;0--2;25;Ligue1;2013_2014
PSG;Valenciennes;3--0;25;Ligue1;2013_2014
Monaco;PSG;1--1;24;Ligue1;2013_2014
Bordeaux;Lorient;3--2;24;Ligue1;2013_2014
Nantes;Lyon;1--2;24;Ligue1;2013_2014
ACAjaccio;Rennes;3--1;24;Ligue1;2013_2014
Guingamp;Reims;1--2;24;Ligue1;2013_2014
Lille;Sochaux;2--0;24;Ligue1;2013_2014
Montpellier;EvianTG;1--1;24;Ligue1;2013_2014
Valenciennes;Nice;2--1;24;Ligue1;2013_2014
Marseille;Bastia;3--0;24;Ligue1;2013_2014
Toulouse;Saint-Etienne;0--0;24;Ligue1;2013_2014
Marseille;Toulouse;2--2;23;Ligue1;2013_2014
Rennes;Lyon;2--0;23;Ligue1;2013_2014
Nice;Lille;1--0;23;Ligue1;2013_2014
Bastia;Guingamp;3--2;23;Ligue1;2013_2014
EvianTG;ACAjaccio;1--1;23;Ligue1;2013_2014
Reims;Montpellier;2--4;23;Ligue1;2013_2014
Saint-Etienne;Valenciennes;3--0;23;Ligue1;2013_2014
Sochaux;Nantes;1--0;23;Ligue1;2013_2014
Lorient;Monaco;2--2;23;Ligue1;2013_2014
PSG;Bordeaux;2--0;23;Ligue1;2013_2014
Monaco;Marseille;2--0;22;Ligue1;2013_2014
Bordeaux;Saint-Etienne;2--0;22;Ligue1;2013_2014
Lyon;EvianTG;3--0;22;Ligue1;2013_2014
ACAjaccio;Sochaux;1--1;22;Ligue1;2013_2014
Toulouse;Bastia;1--3;22;Ligue1;2013_2014
Montpellier;Nice;3--1;22;Ligue1;2013_2014
Nantes;Reims;0--0;22;Ligue1;2013_2014
Valenciennes;Lorient;1--1;22;Ligue1;2013_2014
Guingamp;PSG;1--1;22;Ligue1;2013_2014
Lille;Rennes;1--1;22;Ligue1;2013_2014
PSG;Nantes;5--0;21;Ligue1;2013_2014
Toulouse;Monaco;0--2;21;Ligue1;2013_2014
Reims;Lyon;0--2;21;Ligue1;2013_2014
Marseille;Valenciennes;2--1;21;Ligue1;2013_2014
Bastia;Bordeaux;1--0;21;Ligue1;2013_2014
Lorient;Guingamp;2--0;21;Ligue1;2013_2014
Nice;ACAjaccio;2--0;21;Ligue1;2013_2014
Rennes;EvianTG;0--0;21;Ligue1;2013_2014
Sochaux;Montpellier;0--2;21;Ligue1;2013_2014
Saint-Etienne;Lille;2--0;21;Ligue1;2013_2014
Lille;Reims;1--2;20;Ligue1;2013_2014
EvianTG;Marseille;1--2;20;Ligue1;2013_2014
Nantes;Lorient;1--0;20;Ligue1;2013_2014
Bordeaux;Toulouse;0--1;20;Ligue1;2013_2014
Guingamp;Saint-Etienne;0--0;20;Ligue1;2013_2014
Lyon;Sochaux;2--0;20;Ligue1;2013_2014
Rennes;Nice;0--0;20;Ligue1;2013_2014
Valenciennes;Bastia;3--2;20;Ligue1;2013_2014
ACAjaccio;PSG;1--2;20;Ligue1;2013_2014
Montpellier;Monaco;1--1;20;Ligue1;2013_2014
PSG;Lille;2--2;19;Ligue1;2013_2014
Lorient;Lyon;2--2;19;Ligue1;2013_2014
Marseille;Bordeaux;2--2;19;Ligue1;2013_2014
Bastia;Montpellier;0--0;19;Ligue1;2013_2014
Nice;EvianTG;3--1;19;Ligue1;2013_2014
Reims;ACAjaccio;4--1;19;Ligue1;2013_2014
Sochaux;Rennes;2--1;19;Ligue1;2013_2014
Toulouse;Guingamp;0--0;19;Ligue1;2013_2014
Saint-Etienne;Nantes;2--0;19;Ligue1;2013_2014
Monaco;Valenciennes;1--2;19;Ligue1;2013_2014
Lyon;Marseille;2--2;18;Ligue1;2013_2014
Lille;Bastia;2--1;18;Ligue1;2013_2014
Bordeaux;Valenciennes;2--1;18;Ligue1;2013_2014
ACAjaccio;Lorient;1--2;18;Ligue1;2013_2014
EvianTG;Reims;1--1;18;Ligue1;2013_2014
Guingamp;Monaco;0--2;18;Ligue1;2013_2014
Nantes;Toulouse;1--2;18;Ligue1;2013_2014
Nice;Sochaux;1--0;18;Ligue1;2013_2014
Rennes;PSG;1--3;18;Ligue1;2013_2014
Montpellier;Saint-Etienne;0--1;18;Ligue1;2013_2014
Monaco;ACAjaccio;1--0;17;Ligue1;2013_2014
Bastia;Lyon;1--3;17;Ligue1;2013_2014
Saint-Etienne;EvianTG;1--0;17;Ligue1;2013_2014
Toulouse;Montpellier;1--1;17;Ligue1;2013_2014
Bordeaux;Lille;1--0;17;Ligue1;2013_2014
Lorient;Rennes;2--0;17;Ligue1;2013_2014
Reims;Nice;1--0;17;Ligue1;2013_2014
Valenciennes;Guingamp;1--1;17;Ligue1;2013_2014
PSG;Sochaux;5--0;17;Ligue1;2013_2014
Marseille;Nantes;0--1;17;Ligue1;2013_2014
Lyon;Toulouse;1--1;16;Ligue1;2013_2014
EvianTG;PSG;2--0;16;Ligue1;2013_2014
ACAjaccio;Bastia;1--1;16;Ligue1;2013_2014
Guingamp;Bordeaux;0--1;16;Ligue1;2013_2014
Montpellier;Lorient;0--2;16;Ligue1;2013_2014
Rennes;Saint-Etienne;3--1;16;Ligue1;2013_2014
Sochaux;Reims;0--2;16;Ligue1;2013_2014
Nice;Monaco;0--3;16;Ligue1;2013_2014
Lille;Marseille;1--0;16;Ligue1;2013_2014
Nantes;Valenciennes;2--1;16;Ligue1;2013_2014
PSG;Lyon;4--0;15;Ligue1;2013_2014
Bastia;EvianTG;2--0;15;Ligue1;2013_2014
Bordeaux;ACAjaccio;4--0;15;Ligue1;2013_2014
Guingamp;Nantes;1--0;15;Ligue1;2013_2014
Lorient;Nice;3--0;15;Ligue1;2013_2014
Toulouse;Sochaux;5--1;15;Ligue1;2013_2014
Valenciennes;Lille;0--1;15;Ligue1;2013_2014
Monaco;Rennes;2--0;15;Ligue1;2013_2014
Saint-Etienne;Reims;4--0;15;Ligue1;2013_2014
Marseille;Montpellier;2--0;15;Ligue1;2013_2014
Nantes;Monaco;0--1;14;Ligue1;2013_2014
Nice;Saint-Etienne;0--1;14;Ligue1;2013_2014
Lille;Toulouse;1--0;14;Ligue1;2013_2014
EvianTG;Lorient;0--4;14;Ligue1;2013_2014
