Betis;Getafe;2--1;38;Liga;2015_2016
Gijon;Villarreal;2--0;38;Liga;2015_2016
Vallecano;Levante;3--1;38;Liga;2015_2016
Espanyol;Eibar;4--2;38;Liga;2015_2016
Malaga;Las Palmas;4--1;38;Liga;2015_2016
Ath. Bilbao;FC Seville;3--1;38;Liga;2015_2016
Atl. Madrid;Celta Vigo;2--0;38;Liga;2015_2016
Grenade;Barcelone;0--3;38;Liga;2015_2016
La Corogne;Real Madrid;0--2;38;Liga;2015_2016
Valence;Real Sociedad;0--1;38;Liga;2015_2016
Barcelone;Espanyol;5--0;37;Liga;2015_2016
Celta Vigo;Malaga;1--0;37;Liga;2015_2016
Eibar;Betis;1--1;37;Liga;2015_2016
FC Seville;Grenade;1--4;37;Liga;2015_2016
Getafe;Gijon;1--1;37;Liga;2015_2016
Las Palmas;Ath. Bilbao;0--0;37;Liga;2015_2016
Levante;Atl. Madrid;2--1;37;Liga;2015_2016
Real Madrid;Valence;3--2;37;Liga;2015_2016
Real Sociedad;Vallecano;2--1;37;Liga;2015_2016
Villarreal;La Corogne;0--2;37;Liga;2015_2016
Malaga;Levante;3--1;36;Liga;2015_2016
Valence;Villarreal;0--2;36;Liga;2015_2016
La Corogne;Getafe;0--2;36;Liga;2015_2016
Espanyol;FC Seville;1--0;36;Liga;2015_2016
Ath. Bilbao;Celta Vigo;2--1;36;Liga;2015_2016
Grenade;Las Palmas;3--2;36;Liga;2015_2016
Betis;Barcelone;0--2;36;Liga;2015_2016
Atl. Madrid;Vallecano;1--0;36;Liga;2015_2016
Real Sociedad;Real Madrid;0--1;36;Liga;2015_2016
Gijon;Eibar;2--0;36;Liga;2015_2016
Celta Vigo;Grenade;2--1;35;Liga;2015_2016
Villarreal;Real Sociedad;0--0;35;Liga;2015_2016
Getafe;Valence;2--2;35;Liga;2015_2016
FC Seville;Betis;2--0;35;Liga;2015_2016
Levante;Ath. Bilbao;2--2;35;Liga;2015_2016
Eibar;La Corogne;1--1;35;Liga;2015_2016
Barcelone;Gijon;6--0;35;Liga;2015_2016
Atl. Madrid;Malaga;1--0;35;Liga;2015_2016
Vallecano;Real Madrid;2--3;35;Liga;2015_2016
Las Palmas;Espanyol;4--0;35;Liga;2015_2016
Grenade;Levante;5--1;34;Liga;2015_2016
Real Sociedad;Getafe;1--2;34;Liga;2015_2016
Real Madrid;Villarreal;3--0;34;Liga;2015_2016
Ath. Bilbao;Atl. Madrid;0--1;34;Liga;2015_2016
Gijon;FC Seville;2--1;34;Liga;2015_2016
Malaga;Vallecano;1--1;34;Liga;2015_2016
Valence;Eibar;4--0;34;Liga;2015_2016
La Corogne;Barcelone;0--8;34;Liga;2015_2016
Betis;Las Palmas;1--0;34;Liga;2015_2016
Espanyol;Celta Vigo;1--1;34;Liga;2015_2016
Barcelone;Valence;1--2;33;Liga;2015_2016
Atl. Madrid;Grenade;3--0;33;Liga;2015_2016
Vallecano;Villarreal;2--1;33;Liga;2015_2016
FC Seville;La Corogne;1--1;33;Liga;2015_2016
Malaga;Ath. Bilbao;0--1;33;Liga;2015_2016
Celta Vigo;Betis;1--1;33;Liga;2015_2016
Eibar;Real Sociedad;2--1;33;Liga;2015_2016
Las Palmas;Gijon;1--1;33;Liga;2015_2016
Getafe;Real Madrid;1--5;33;Liga;2015_2016
Levante;Espanyol;2--1;33;Liga;2015_2016
La Corogne;Las Palmas;1--3;32;Liga;2015_2016
Ath. Bilbao;Vallecano;1--0;32;Liga;2015_2016
Villarreal;Getafe;2--0;32;Liga;2015_2016
Valence;FC Seville;2--1;32;Liga;2015_2016
Gijon;Celta Vigo;0--1;32;Liga;2015_2016
Betis;Levante;1--0;32;Liga;2015_2016
Real Sociedad;Barcelone;1--0;32;Liga;2015_2016
Espanyol;Atl. Madrid;1--3;32;Liga;2015_2016
Real Madrid;Eibar;4--0;32;Liga;2015_2016
Grenade;Malaga;0--0;32;Liga;2015_2016
Levante;Gijon;0--0;31;Liga;2015_2016
FC Seville;Real Sociedad;1--2;31;Liga;2015_2016
Eibar;Villarreal;1--2;31;Liga;2015_2016
Malaga;Espanyol;1--1;31;Liga;2015_2016
Ath. Bilbao;Grenade;1--1;31;Liga;2015_2016
Celta Vigo;La Corogne;1--1;31;Liga;2015_2016
Barcelone;Real Madrid;1--2;31;Liga;2015_2016
Las Palmas;Valence;2--1;31;Liga;2015_2016
Atl. Madrid;Betis;5--1;31;Liga;2015_2016
Vallecano;Getafe;2--0;31;Liga;2015_2016
Real Madrid;FC Seville;4--0;30;Liga;2015_2016
Valence;Celta Vigo;0--2;30;Liga;2015_2016
Villarreal;Barcelone;2--2;30;Liga;2015_2016
Espanyol;Ath. Bilbao;2--1;30;Liga;2015_2016
Betis;Malaga;0--1;30;Liga;2015_2016
La Corogne;Levante;2--1;30;Liga;2015_2016
Grenade;Vallecano;2--2;30;Liga;2015_2016
Real Sociedad;Las Palmas;0--1;30;Liga;2015_2016
Gijon;Atl. Madrid;2--1;30;Liga;2015_2016
Getafe;Eibar;1--1;30;Liga;2015_2016
Grenade;Espanyol;1--1;29;Liga;2015_2016
Las Palmas;Real Madrid;1--2;29;Liga;2015_2016
Ath. Bilbao;Betis;3--1;29;Liga;2015_2016
FC Seville;Villarreal;4--2;29;Liga;2015_2016
Levante;Valence;1--0;29;Liga;2015_2016
Vallecano;Eibar;1--1;29;Liga;2015_2016
Atl. Madrid;La Corogne;3--0;29;Liga;2015_2016
Celta Vigo;Real Sociedad;1--0;29;Liga;2015_2016
Barcelone;Getafe;6--0;29;Liga;2015_2016
Malaga;Gijon;1--0;29;Liga;2015_2016
Espanyol;Vallecano;2--1;28;Liga;2015_2016
Valence;Atl. Madrid;1--3;28;Liga;2015_2016
Gijon;Ath. Bilbao;0--2;28;Liga;2015_2016
Real Sociedad;Levante;1--1;28;Liga;2015_2016
Eibar;Barcelone;0--4;28;Liga;2015_2016
Betis;Grenade;2--0;28;Liga;2015_2016
La Corogne;Malaga;3--3;28;Liga;2015_2016
Getafe;FC Seville;1--1;28;Liga;2015_2016
Villarreal;Las Palmas;0--1;28;Liga;2015_2016
Real Madrid;Celta Vigo;7--1;28;Liga;2015_2016
Vallecano;Barcelone;1--5;27;Liga;2015_2016
Espanyol;Betis;0--3;27;Liga;2015_2016
Grenade;Gijon;2--0;27;Liga;2015_2016
Levante;Real Madrid;1--3;27;Liga;2015_2016
Ath. Bilbao;La Corogne;4--1;27;Liga;2015_2016
Celta Vigo;Villarreal;0--0;27;Liga;2015_2016
FC Seville;Eibar;1--0;27;Liga;2015_2016
Malaga;Valence;1--2;27;Liga;2015_2016
Las Palmas;Getafe;4--0;27;Liga;2015_2016
Atl. Madrid;Real Sociedad;3--0;27;Liga;2015_2016
Barcelone;FC Seville;2--1;26;Liga;2015_2016
La Corogne;Grenade;0--1;26;Liga;2015_2016
Valence;Ath. Bilbao;0--3;26;Liga;2015_2016
Villarreal;Levante;3--0;26;Liga;2015_2016
Real Sociedad;Malaga;1--1;26;Liga;2015_2016
Betis;Vallecano;2--2;26;Liga;2015_2016
Getafe;Celta Vigo;0--1;26;Liga;2015_2016
Gijon;Espanyol;2--4;26;Liga;2015_2016
Real Madrid;Atl. Madrid;0--1;26;Liga;2015_2016
Eibar;Las Palmas;0--1;26;Liga;2015_2016
Atl. Madrid;Villarreal;0--0;25;Liga;2015_2016
Ath. Bilbao;Real Sociedad;0--1;25;Liga;2015_2016
Grenade;Valence;1--2;25;Liga;2015_2016
Malaga;Real Madrid;1--1;25;Liga;2015_2016
Vallecano;FC Seville;2--2;25;Liga;2015_2016
Celta Vigo;Eibar;3--2;25;Liga;2015_2016
Betis;Gijon;1--1;25;Liga;2015_2016
Espanyol;La Corogne;1--0;25;Liga;2015_2016
Las Palmas;Barcelone;1--2;25;Liga;2015_2016
Levante;Getafe;3--0;25;Liga;2015_2016
Barcelone;Celta Vigo;6--1;24;Liga;2015_2016
Eibar;Levante;2--0;24;Liga;2015_2016
Getafe;Atl. Madrid;0--1;24;Liga;2015_2016
FC Seville;Las Palmas;2--0;24;Liga;2015_2016
Real Sociedad;Grenade;3--0;24;Liga;2015_2016
La Corogne;Betis;2--2;24;Liga;2015_2016
Valence;Espanyol;2--1;24;Liga;2015_2016
Villarreal;Malaga;1--0;24;Liga;2015_2016
Real Madrid;Ath. Bilbao;4--2;24;Liga;2015_2016
Gijon;Vallecano;2--2;24;Liga;2015_2016
Espanyol;Real Sociedad;0--5;23;Liga;2015_2016
Grenade;Real Madrid;1--2;23;Liga;2015_2016
Celta Vigo;FC Seville;1--1;23;Liga;2015_2016
Betis;Valence;1--0;23;Liga;2015_2016
Levante;Barcelone;0--2;23;Liga;2015_2016
Gijon;La Corogne;1--1;23;Liga;2015_2016
Ath. Bilbao;Villarreal;0--0;23;Liga;2015_2016
Vallecano;Las Palmas;2--0;23;Liga;2015_2016
Atl. Madrid;Eibar;3--1;23;Liga;2015_2016
Malaga;Getafe;3--0;23;Liga;2015_2016
La Corogne;Vallecano;2--2;22;Liga;2015_2016
Real Madrid;Espanyol;6--0;22;Liga;2015_2016
Las Palmas;Celta Vigo;2--1;22;Liga;2015_2016
Valence;Gijon;0--1;22;Liga;2015_2016
FC Seville;Levante;3--1;22;Liga;2015_2016
Real Sociedad;Betis;2--1;22;Liga;2015_2016
Villarreal;Grenade;1--0;22;Liga;2015_2016
Eibar;Malaga;1--2;22;Liga;2015_2016
Getafe;Ath. Bilbao;0--1;22;Liga;2015_2016
Barcelone;Atl. Madrid;2--1;22;Liga;2015_2016
Levante;Las Palmas;3--2;21;Liga;2015_2016
Betis;Real Madrid;1--1;21;Liga;2015_2016
La Corogne;Valence;1--1;21;Liga;2015_2016
Atl. Madrid;FC Seville;0--0;21;Liga;2015_2016
Ath. Bilbao;Eibar;5--2;21;Liga;2015_2016
Vallecano;Celta Vigo;3--0;21;Liga;2015_2016
Grenade;Getafe;3--2;21;Liga;2015_2016
Espanyol;Villarreal;2--2;21;Liga;2015_2016
Malaga;Barcelone;1--2;21;Liga;2015_2016
Gijon;Real Sociedad;5--1;21;Liga;2015_2016
Eibar;Grenade;5--1;20;Liga;2015_2016
Barcelone;Ath. Bilbao;6--0;20;Liga;2015_2016
Getafe;Espanyol;3--1;20;Liga;2015_2016
Las Palmas;Atl. Madrid;0--3;20;Liga;2015_2016
Real Madrid;Gijon;5--1;20;Liga;2015_2016
Valence;Vallecano;2--2;20;Liga;2015_2016
Real Sociedad;La Corogne;1--1;20;Liga;2015_2016
Villarreal;Betis;0--0;20;Liga;2015_2016
Celta Vigo;Levante;4--3;20;Liga;2015_2016
FC Seville;Malaga;2--1;20;Liga;2015_2016
Celta Vigo;Atl. Madrid;0--2;19;Liga;2015_2016
Eibar;Espanyol;2--1;19;Liga;2015_2016
Las Palmas;Malaga;1--1;19;Liga;2015_2016
Real Sociedad;Valence;2--0;19;Liga;2015_2016
Villarreal;Gijon;2--0;19;Liga;2015_2016
Levante;Vallecano;2--1;19;Liga;2015_2016
Real Madrid;La Corogne;5--0;19;Liga;2015_2016
FC Seville;Ath. Bilbao;2--0;19;Liga;2015_2016
Getafe;Betis;1--0;19;Liga;2015_2016
Barcelone;Grenade;4--0;19;Liga;2015_2016
Gijon;Getafe;1--2;18;Liga;2015_2016
Valence;Real Madrid;2--2;18;Liga;2015_2016
Ath. Bilbao;Las Palmas;2--2;18;Liga;2015_2016
La Corogne;Villarreal;1--2;18;Liga;2015_2016
Betis;Eibar;0--4;18;Liga;2015_2016
Grenade;FC Seville;2--1;18;Liga;2015_2016
Vallecano;Real Sociedad;2--2;18;Liga;2015_2016
Malaga;Celta Vigo;2--0;18;Liga;2015_2016
Atl. Madrid;Levante;1--0;18;Liga;2015_2016
Espanyol;Barcelone;0--0;18;Liga;2015_2016
Villarreal;Valence;1--0;17;Liga;2015_2016
Las Palmas;Grenade;4--1;17;Liga;2015_2016
Barcelone;Betis;4--0;17;Liga;2015_2016
Celta Vigo;Ath. Bilbao;0--1;17;Liga;2015_2016
Getafe;La Corogne;0--0;17;Liga;2015_2016
Eibar;Gijon;2--0;17;Liga;2015_2016
FC Seville;Espanyol;2--0;17;Liga;2015_2016
Vallecano;Atl. Madrid;0--2;17;Liga;2015_2016
Levante;Malaga;0--1;17;Liga;2015_2016
Real Madrid;Real Sociedad;3--1;17;Liga;2015_2016
Malaga;Atl. Madrid;1--0;16;Liga;2015_2016
Ath. Bilbao;Levante;2--0;16;Liga;2015_2016
Grenade;Celta Vigo;0--2;16;Liga;2015_2016
Gijon;Barcelone;1--3;16;Liga;2015_2016
Real Sociedad;Villarreal;0--2;16;Liga;2015_2016
Real Madrid;Vallecano;10--2;16;Liga;2015_2016
La Corogne;Eibar;2--0;16;Liga;2015_2016
Betis;FC Seville;0--0;16;Liga;2015_2016
Espanyol;Las Palmas;1--0;16;Liga;2015_2016
Valence;Getafe;2--2;16;Liga;2015_2016
Villarreal;Real Madrid;1--0;15;Liga;2015_2016
Atl. Madrid;Ath. Bilbao;2--1;15;Liga;2015_2016
Eibar;Valence;1--1;15;Liga;2015_2016
Vallecano;Malaga;1--2;15;Liga;2015_2016
Las Palmas;Betis;1--0;15;Liga;2015_2016
FC Seville;Gijon;2--0;15;Liga;2015_2016
Celta Vigo;Espanyol;1--0;15;Liga;2015_2016
Levante;Grenade;1--2;15;Liga;2015_2016
Barcelone;La Corogne;2--2;15;Liga;2015_2016
Getafe;Real Sociedad;1--1;15;Liga;2015_2016
